Name,FQRegion,FQN,WOFId,CountryCode,HasRegion,Region,HasCity,City
us/ks/wabaunsee_county,"ks, us","wabaunsee county, ks, us",102082173,us,1,ks,1,wabaunsee county
us/ky/boyd,"ky, us","boyd, ky, us",102084495,us,1,ky,1,boyd
us/ky/campbell,"ky, us","campbell, ky, us",102085439,us,1,ky,1,campbell
us/ky/city_of_owensboro,"ky, us","owensboro, ky, us",85946723,us,1,ky,1,owensboro
us/ky/city_of_paducah,"ky, us","paducah, ky, us",85947249,us,1,ky,1,paducah
us/ky/clark,"ky, us","clark, ky, us",102084625,us,1,ky,1,clark
us/ky/franklin,"ky, us","franklin, ky, us",102084499,us,1,ky,1,franklin
us/ky/hardin,"ky, us","hardin, ky, us",102084595,us,1,ky,1,hardin
us/ky/henderson,"ky, us","henderson, ky, us",102084487,us,1,ky,1,henderson
us/ky/jefferson,"ky, us","jefferson, ky, us",102084449,us,1,ky,1,jefferson
us/ky/kenton,"ky, us","kenton, ky, us",102084469,us,1,ky,1,kenton
us/ky/lexington-fayette,"ky, us","lexington fayette, ky, us",85947137,us,1,ky,1,lexington fayette
us/ky/madison,"ky, us","madison, ky, us",102084575,us,1,ky,1,madison
us/ky/mccracken,"ky, us","mccracken, ky, us",102084607,us,1,ky,1,mccracken
us/ky/meade,"ky, us","meade, ky, us",102085541,us,1,ky,1,meade
us/ky/oldham,"ky, us","oldham, ky, us",102084559,us,1,ky,1,oldham
us/ky/pendleton,"ky, us","pendleton, ky, us",102084519,us,1,ky,1,pendleton
us/ky/scott,"ky, us","scott, ky, us",102085651,us,1,ky,1,scott
us/ky/shelby,"ky, us","shelby, ky, us",102085555,us,1,ky,1,shelby
us/ky/warren,"ky, us","warren, ky, us",102084479,us,1,ky,1,warren
us/la/ascension,"la, us","ascension, la, us",102086687,us,1,la,1,ascension
us/la/assumption,"la, us","assumption, la, us",102081029,us,1,la,1,assumption
us/la/beauregard,"la, us","beauregard, la, us",102085919,us,1,la,1,beauregard
us/la/bienville,"la, us","bienville, la, us",102085923,us,1,la,1,bienville
us/la/caddo,"la, us","caddo, la, us",102087235,us,1,la,1,caddo
us/la/city_of_alexandria,"la, us","alexandria, la, us",85948343,us,1,la,1,alexandria
us/la/city_of_bossier,"la, us","bossier, la, us",102084883,us,1,la,1,bossier
us/la/city_of_denham_springs,"la, us","denham springs, la, us",85948277,us,1,la,1,denham springs
us/la/city_of_new_iberia,"la, us","new iberia, la, us",85948451,us,1,la,1,new iberia
us/la/city_of_new_orleans,"la, us","new orleans, la, us",85948111,us,1,la,1,new orleans
us/la/claiborne,"la, us","claiborne, la, us",102081031,us,1,la,1,claiborne
us/la/concordia,"la, us","concordia, la, us",102081045,us,1,la,1,concordia
us/la/desoto,"la, us","desoto, la, us",85688735,us,1,la,1,desoto
us/la/east_baton_rouge_parish,"la, us","east baton rouge parish, la, us",102087229,us,1,la,1,east baton rouge parish
us/la/east_feliciana,"la, us","east feliciana, la, us",102085921,us,1,la,1,east feliciana
us/la/iberia,"la, us","iberia, la, us",102084881,us,1,la,1,iberia
us/la/jefferson_parish,"la, us","jefferson parish, la, us",102083179,us,1,la,1,jefferson parish
us/la/lafayette,"la, us","lafayette, la, us",102081919,us,1,la,1,lafayette
us/la/lincoln,"la, us","lincoln, la, us",102083803,us,1,la,1,lincoln
us/la/livingston,"la, us","livingston, la, us",102082463,us,1,la,1,livingston
us/la/natchitoches,"la, us","natchitoches, la, us",102083811,us,1,la,1,natchitoches
us/la/orleans_parish,"la, us","orleans parish, la, us",85948111,us,1,la,1,orleans parish
us/la/pointe_coupee,"la, us","pointe coupee, la, us",102083807,us,1,la,1,pointe coupee
us/la/rapides,"la, us","rapides, la, us",102081039,us,1,la,1,rapides
us/la/red_river_parish,"la, us","red river parish, la, us",102081413,us,1,la,1,red river parish
us/la/richland,"la, us","richland, la, us",102083183,us,1,la,1,richland
us/la/st_charles_parish,"la, us","st charles parish, la, us",102081025,us,1,la,1,st charles parish
us/la/st_james,"la, us","st james, la, us",102081921,us,1,la,1,st james
us/la/st_john_the_baptist_parish,"la, us","st john the baptist parish, la, us",102082461,us,1,la,1,st john the baptist parish
us/la/st_martin,"la, us","st martin, la, us",102081925,us,1,la,1,st martin
us/la/tangipahoa,"la, us","tangipahoa, la, us",102083809,us,1,la,1,tangipahoa
us/la/terrebonne,"la, us","terrebonne, la, us",102081923,us,1,la,1,terrebonne
us/la/washington,"la, us","washington, la, us",102084875,us,1,la,1,washington
us/la/webster,"la, us","webster, la, us",102085925,us,1,la,1,webster
us/la/west_feliciana,"la, us","west feliciana, la, us",102085917,us,1,la,1,west feliciana
us/ma/city_of_boston,"ma, us","boston, ma, us",85950361,us,1,ma,1,boston
us/ma/city_of_cambridge,"ma, us","cambridge, ma, us",85950329,us,1,ma,1,cambridge
us/ma/city_of_dedham,"ma, us","dedham, ma, us",85950821,us,1,ma,1,dedham
us/ma/city_of_easton,"ma, us","easton, ma, us",1126044627,us,1,ma,1,easton
us/ma/statewide,"ma, us","ma, us",85688645,us,1,ma,0,
us/ma/town_of_newton,"ma, us","newton, ma, us",404476411,us,1,ma,1,newton
us/md/allegany,"md, us","allegany, md, us",102081587,us,1,md,1,allegany
us/md/anne_arundel,"md, us","anne arundel, md, us",102083469,us,1,md,1,anne arundel
us/md/baltimore,"md, us","baltimore, md, us",102082193,us,1,md,1,baltimore
us/md/carroll,"md, us","carroll, md, us",102082717,us,1,md,1,carroll
us/md/cecil,"md, us","cecil, md, us",102082183,us,1,md,1,cecil
us/md/city_of_baltimore,"md, us","baltimore, md, us",102082193,us,1,md,1,baltimore
us/md/city_of_rockville,"md, us","rockville, md, us",85949471,us,1,md,1,rockville
us/md/frederick,"md, us","frederick, md, us",102081593,us,1,md,1,frederick
us/md/garrett,"md, us","garrett, md, us",102082181,us,1,md,1,garrett
us/md/harford,"md, us","harford, md, us",102082727,us,1,md,1,harford
us/md/howard,"md, us","howard, md, us",102084263,us,1,md,1,howard
us/md/montgomery,"md, us","montgomery, md, us",102082719,us,1,md,1,montgomery
us/md/prince_georges,"md, us","prince georges, md, us",102082191,us,1,md,1,prince georges
us/md/st_marys,"md, us","st marys, md, us",102082729,us,1,md,1,st marys
us/md/statewide,"md, us","md, us",85688501,us,1,md,0,
us/me/statewide,"me, us","me, us",85688769,us,1,me,0,
us/mi/allegan,"mi, us","allegan, mi, us",102083043,us,1,mi,1,allegan
us/mi/benzie,"mi, us","benzie, mi, us",102082999,us,1,mi,1,benzie
us/mi/city_of_coopersville,"mi, us","coopersville, mi, us",85950995,us,1,mi,1,coopersville
us/mi/city_of_detroit,"mi, us","detroit, mi, us",404506393,us,1,mi,1,detroit
us/mi/city_of_flint,"mi, us","flint, mi, us",85951927,us,1,mi,1,flint
us/mi/city_of_monroe,"mi, us","monroe, mi, us",102083117,us,1,mi,1,monroe
us/mi/city_of_rochester,"mi, us","rochester, mi, us",404508297,us,1,mi,1,rochester
us/mi/city_of_tecumseh,"mi, us","tecumseh, mi, us",404507275,us,1,mi,1,tecumseh
us/mi/eaton,"mi, us","eaton, mi, us",102083005,us,1,mi,1,eaton
us/mi/emmet,"mi, us","emmet, mi, us",102083073,us,1,mi,1,emmet
us/mi/genesee,"mi, us","genesee, mi, us",102083111,us,1,mi,1,genesee
us/mi/grand_traverse,"mi, us","grand traverse, mi, us",102083133,us,1,mi,1,grand traverse
us/mi/kent,"mi, us","kent, mi, us",102083023,us,1,mi,1,kent
us/mi/macomb,"mi, us","macomb, mi, us",102083047,us,1,mi,1,macomb
us/mi/mason,"mi, us","mason, mi, us",102083743,us,1,mi,1,mason
us/mi/muskegon,"mi, us","muskegon, mi, us",102083707,us,1,mi,1,muskegon
us/mi/newaygo,"mi, us","newaygo, mi, us",102082987,us,1,mi,1,newaygo
us/mi/oakland,"mi, us","oakland, mi, us",102083713,us,1,mi,1,oakland
us/mi/ottawa,"mi, us","ottawa, mi, us",102083097,us,1,mi,1,ottawa
us/mi/semcog,"mi, us","semcog, mi, us",85688599,us,1,mi,1,semcog
us/mi/st_clair,"mi, us","st clair, mi, us",102083053,us,1,mi,1,st clair
us/mi/troy,"mi, us","troy, mi, us",404508383,us,1,mi,1,troy
us/mi/washtenaw,"mi, us","washtenaw, mi, us",102083763,us,1,mi,1,washtenaw
us/mi/wayne,"mi, us","wayne, mi, us",102083147,us,1,mi,1,wayne
us/mn/aitkin,"mn, us","aitkin, mn, us",102087811,us,1,mn,1,aitkin
us/mn/anoka,"mn, us","anoka, mn, us",102087861,us,1,mn,1,anoka
us/mn/becker,"mn, us","becker, mn, us",102087001,us,1,mn,1,becker
us/mn/beltrami,"mn, us","beltrami, mn, us",102087773,us,1,mn,1,beltrami
us/mn/big_stone,"mn, us","big stone, mn, us",102087619,us,1,mn,1,big stone
us/mn/carlton,"mn, us","carlton, mn, us",102087809,us,1,mn,1,carlton
us/mn/carver,"mn, us","carver, mn, us",102087897,us,1,mn,1,carver
us/mn/cass,"mn, us","cass, mn, us",102087905,us,1,mn,1,cass
us/mn/chippewa,"mn, us","chippewa, mn, us",102087793,us,1,mn,1,chippewa
us/mn/chisago,"mn, us","chisago, mn, us",102086987,us,1,mn,1,chisago
us/mn/city_of_moorhead,"mn, us","moorhead, mn, us",404511077,us,1,mn,1,moorhead
us/mn/clay,"mn, us","clay, mn, us",102087681,us,1,mn,1,clay
us/mn/clearwater,"mn, us","clearwater, mn, us",102087753,us,1,mn,1,clearwater
us/mn/cook,"mn, us","cook, mn, us",102087727,us,1,mn,1,cook
us/mn/crow_wing,"mn, us","crow wing, mn, us",102087093,us,1,mn,1,crow wing
us/mn/dakota,"mn, us","dakota, mn, us",102087895,us,1,mn,1,dakota
us/mn/dodge,"mn, us","dodge, mn, us",102087097,us,1,mn,1,dodge
us/mn/douglas,"mn, us","douglas, mn, us",102087127,us,1,mn,1,douglas
us/mn/fillmore,"mn, us","fillmore, mn, us",102086997,us,1,mn,1,fillmore
us/mn/goodhue,"mn, us","goodhue, mn, us",102087843,us,1,mn,1,goodhue
us/mn/grant,"mn, us","grant, mn, us",102087739,us,1,mn,1,grant
us/mn/hennepin,"mn, us","hennepin, mn, us",102087709,us,1,mn,1,hennepin
us/mn/hubbard,"mn, us","hubbard, mn, us",102087907,us,1,mn,1,hubbard
us/mn/itasca,"mn, us","itasca, mn, us",102086963,us,1,mn,1,itasca
us/mn/kandiyohi,"mn, us","kandiyohi, mn, us",102087635,us,1,mn,1,kandiyohi
us/mn/kittson,"mn, us","kittson, mn, us",102087613,us,1,mn,1,kittson
us/mn/koochiching,"mn, us","koochiching, mn, us",102087735,us,1,mn,1,koochiching
us/mn/lake_of_the_woods,"mn, us","lake of the woods, mn, us",102086985,us,1,mn,1,lake of the woods
us/mn/marshall,"mn, us","marshall, mn, us",85968535,us,1,mn,1,marshall
us/mn/mcleod,"mn, us","mcleod, mn, us",102086993,us,1,mn,1,mcleod
us/mn/metrogis,"mn, us","metrogis, mn, us",85688727,us,1,mn,1,metrogis
us/mn/mille_lacs,"mn, us","mille lacs, mn, us",102087761,us,1,mn,1,mille lacs
us/mn/norman,"mn, us","norman, mn, us",102087699,us,1,mn,1,norman
us/mn/olmsted,"mn, us","olmsted, mn, us",102087829,us,1,mn,1,olmsted
us/mn/otter_tail,"mn, us","otter tail, mn, us",102087803,us,1,mn,1,otter tail
us/mn/pennington,"mn, us","pennington, mn, us",102086989,us,1,mn,1,pennington
us/mn/polk,"mn, us","polk, mn, us",102087599,us,1,mn,1,polk
us/mn/pope,"mn, us","pope, mn, us",102087805,us,1,mn,1,pope
us/mn/ramsey,"mn, us","ramsey, mn, us",102087007,us,1,mn,1,ramsey
us/mn/red_lake,"mn, us","red lake, mn, us",102087755,us,1,mn,1,red lake
us/mn/renville,"mn, us","renville, mn, us",102087655,us,1,mn,1,renville
us/mn/rice,"mn, us","rice, mn, us",102087623,us,1,mn,1,rice
us/mn/roseau,"mn, us","roseau, mn, us",102087665,us,1,mn,1,roseau
us/mn/scott,"mn, us","scott, mn, us",102087041,us,1,mn,1,scott
us/mn/sherburne,"mn, us","sherburne, mn, us",102087609,us,1,mn,1,sherburne
us/mn/sibley,"mn, us","sibley, mn, us",102087775,us,1,mn,1,sibley
us/mn/st_louis,"mn, us","st louis, mn, us",102087653,us,1,mn,1,st louis
us/mn/stearns,"mn, us","stearns, mn, us",102087719,us,1,mn,1,stearns
us/mn/steele_rural,"mn, us","steele, mn, us",102087661,us,1,mn,1,steele
us/mn/steele_urban,"mn, us","steele, mn, us",102087661,us,1,mn,1,steele
us/mn/todd,"mn, us","todd, mn, us",102087725,us,1,mn,1,todd
us/mn/wadena,"mn, us","wadena, mn, us",102087867,us,1,mn,1,wadena
us/mn/waseca,"mn, us","waseca, mn, us",102087641,us,1,mn,1,waseca
us/mn/washington,"mn, us","washington, mn, us",102087659,us,1,mn,1,washington
us/mn/wilkin,"mn, us","wilkin, mn, us",102087021,us,1,mn,1,wilkin
us/mn/yellow_medicine,"mn, us","yellow medicine, mn, us",102087691,us,1,mn,1,yellow medicine
us/mo/barry,"mo, us","barry, mo, us",102086881,us,1,mo,1,barry
us/mo/bates,"mo, us","bates, mo, us",102085289,us,1,mo,1,bates
us/mo/boone,"mo, us","boone, mo, us",102086187,us,1,mo,1,boone
us/mo/buchanan,"mo, us","buchanan, mo, us",102086153,us,1,mo,1,buchanan
us/mo/city_of_cape_girardeau,"mo, us","cape girardeau, mo, us",102086155,us,1,mo,1,cape girardeau
us/mo/city_of_columbia,"mo, us","columbia, mo, us",85970425,us,1,mo,1,columbia
us/mo/city_of_kansas_city,"mo, us","kansas city, mo, us",85970739,us,1,mo,1,kansas city
us/mo/city_of_ofallon,"mo, us","ofallon, mo, us",85972035,us,1,mo,1,ofallon
us/mo/city_of_perryville,"mo, us","perryville, mo, us",85971079,us,1,mo,1,perryville
us/mo/city_of_st_louis,"mo, us","st louis, mo, us",102086173,us,1,mo,1,st louis
us/mo/cole,"mo, us","cole, mo, us",102087519,us,1,mo,1,cole
us/mo/dallas,"mo, us","dallas, mo, us",102086885,us,1,mo,1,dallas
us/mo/greene,"mo, us","greene, mo, us",102087523,us,1,mo,1,greene
us/mo/iron,"mo, us","iron, mo, us",102080793,us,1,mo,1,iron
us/mo/jackson,"mo, us","jackson, mo, us",102081227,us,1,mo,1,jackson
us/mo/jefferson,"mo, us","jefferson, mo, us",102080787,us,1,mo,1,jefferson
us/mo/livingston,"mo, us","livingston, mo, us",102086169,us,1,mo,1,livingston
us/mo/madison,"mo, us","madison, mo, us",102087483,us,1,mo,1,madison
us/mo/new_madrid,"mo, us","new madrid, mo, us",102087509,us,1,mo,1,new madrid
us/mo/osage,"mo, us","osage, mo, us",102086907,us,1,mo,1,osage
us/mo/perry,"mo, us","perry, mo, us",102087515,us,1,mo,1,perry
us/mo/saint_francois,"mo, us","saint francois, mo, us",102085297,us,1,mo,1,saint francois
us/mo/scott,"mo, us","scott, mo, us",102087505,us,1,mo,1,scott
us/mo/st_charles,"mo, us","st charles, mo, us",102086159,us,1,mo,1,st charles
us/mo/st_louis,"mo, us","st louis, mo, us",102086173,us,1,mo,1,st louis
us/mo/taney,"mo, us","taney, mo, us",102086913,us,1,mo,1,taney
us/mo/vernon,"mo, us","vernon, mo, us",102086909,us,1,mo,1,vernon
us/mo/washington,"mo, us","washington, mo, us",404516447,us,1,mo,1,washington
us/ms/city_of_biloxi,"ms, us","biloxi, ms, us",85969861,us,1,ms,1,biloxi
us/ms/city_of_diamondhead,"ms, us","diamondhead, ms, us",85970309,us,1,ms,1,diamondhead
us/ms/city_of_diberville,"ms, us","diberville, ms, us",85969865,us,1,ms,1,diberville
us/ms/city_of_gulfport,"ms, us","gulfport, ms, us",85969867,us,1,ms,1,gulfport
us/ms/city_of_hattiesburg,"ms, us","hattiesburg, ms, us",85969939,us,1,ms,1,hattiesburg
us/ms/city_of_ocean_springs,"ms, us","ocean springs, ms, us",85969595,us,1,ms,1,ocean springs
us/ms/city_of_pascagoula,"ms, us","pascagoula, ms, us",85969597,us,1,ms,1,pascagoula
us/ms/city_of_pelahatchie,"ms, us","pelahatchie, ms, us",85969945,us,1,ms,1,pelahatchie
us/ms/city_of_vicksburg,"ms, us","vicksburg, ms, us",85969915,us,1,ms,1,vicksburg
us/ms/copiah,"ms, us","copiah, ms, us",102082435,us,1,ms,1,copiah
us/ms/desoto,"ms, us","desoto, ms, us",102085895,us,1,ms,1,desoto
us/ms/hancock,"ms, us","hancock, ms, us",102082425,us,1,ms,1,hancock
us/ms/harrison,"ms, us","harrison, ms, us",102087223,us,1,ms,1,harrison
us/ms/hinds,"ms, us","hinds, ms, us",102081407,us,1,ms,1,hinds
us/ms/jackson,"ms, us","jackson, ms, us",85969693,us,1,ms,1,jackson
us/ms/lauderdale,"ms, us","lauderdale, ms, us",102085897,us,1,ms,1,lauderdale
us/ms/pontotoc,"ms, us","pontotoc, ms, us",102084865,us,1,ms,1,pontotoc
us/ms/rankin,"ms, us","rankin, ms, us",102084869,us,1,ms,1,rankin
us/ms/simpson,"ms, us","simpson, ms, us",102085885,us,1,ms,1,simpson
us/ms/warren,"ms, us","warren, ms, us",102083779,us,1,ms,1,warren
us/ms/yazoo,"ms, us","yazoo, ms, us",102086661,us,1,ms,1,yazoo
us/mt/beaverhead,"mt, us","beaverhead, mt, us",102085131,us,1,mt,1,beaverhead
us/mt/big_horn,"mt, us","big horn, mt, us",102085169,us,1,mt,1,big horn
us/mt/blaine,"mt, us","blaine, mt, us",102085171,us,1,mt,1,blaine
us/mt/broadwater,"mt, us","broadwater, mt, us",102085135,us,1,mt,1,broadwater
us/mt/carbon,"mt, us","carbon, mt, us",102085111,us,1,mt,1,carbon
us/mt/carter,"mt, us","carter, mt, us",102085091,us,1,mt,1,carter
us/mt/cascade,"mt, us","cascade, mt, us",102085113,us,1,mt,1,cascade
us/mt/chouteau,"mt, us","chouteau, mt, us",102085073,us,1,mt,1,chouteau
us/mt/custer,"mt, us","custer, mt, us",102085197,us,1,mt,1,custer
us/mt/daniels,"mt, us","daniels, mt, us",102085193,us,1,mt,1,daniels
us/mt/dawson,"mt, us","dawson, mt, us",102085189,us,1,mt,1,dawson
us/mt/deer_lodge,"mt, us","deer lodge, mt, us",1125946399,us,1,mt,1,deer lodge
us/mt/fallon,"mt, us","fallon, mt, us",102085159,us,1,mt,1,fallon
us/mt/fergus,"mt, us","fergus, mt, us",102085207,us,1,mt,1,fergus
us/mt/flathead,"mt, us","flathead, mt, us",102085177,us,1,mt,1,flathead
us/mt/gallatin,"mt, us","gallatin, mt, us",102085133,us,1,mt,1,gallatin
us/mt/garfield,"mt, us","garfield, mt, us",102085129,us,1,mt,1,garfield
us/mt/glacier,"mt, us","glacier, mt, us",102085069,us,1,mt,1,glacier
us/mt/golden_valley,"mt, us","golden valley, mt, us",102085187,us,1,mt,1,golden valley
us/mt/granite,"mt, us","granite, mt, us",102085055,us,1,mt,1,granite
us/mt/helena,"mt, us","helena, mt, us",85972711,us,1,mt,1,helena
us/mt/hill,"mt, us","hill, mt, us",102085067,us,1,mt,1,hill
us/mt/jefferson,"mt, us","jefferson, mt, us",102085205,us,1,mt,1,jefferson
us/mt/judith_basin,"mt, us","judith basin, mt, us",102085181,us,1,mt,1,judith basin
us/mt/lake,"mt, us","lake, mt, us",102085121,us,1,mt,1,lake
us/mt/liberty,"mt, us","liberty, mt, us",102085147,us,1,mt,1,liberty
us/mt/lincoln,"mt, us","lincoln, mt, us",102085175,us,1,mt,1,lincoln
us/mt/madison,"mt, us","madison, mt, us",102085179,us,1,mt,1,madison
us/mt/mccone,"mt, us","mccone, mt, us",102085085,us,1,mt,1,mccone
us/mt/meagher,"mt, us","meagher, mt, us",102085075,us,1,mt,1,meagher
us/mt/mineral,"mt, us","mineral, mt, us",102085201,us,1,mt,1,mineral
us/mt/missoula,"mt, us","missoula, mt, us",102085103,us,1,mt,1,missoula
us/mt/musselshell,"mt, us","musselshell, mt, us",102085117,us,1,mt,1,musselshell
us/mt/park,"mt, us","park, mt, us",102085059,us,1,mt,1,park
us/mt/petroleum,"mt, us","petroleum, mt, us",102083903,us,1,mt,1,petroleum
us/mt/phillips,"mt, us","phillips, mt, us",102085089,us,1,mt,1,phillips
us/mt/pondera,"mt, us","pondera, mt, us",102083907,us,1,mt,1,pondera
us/mt/powder_river,"mt, us","powder river, mt, us",102085127,us,1,mt,1,powder river
us/mt/powell,"mt, us","powell, mt, us",102085093,us,1,mt,1,powell
us/mt/prairie,"mt, us","prairie, mt, us",102085107,us,1,mt,1,prairie
us/mt/ravalli,"mt, us","ravalli, mt, us",102085185,us,1,mt,1,ravalli
us/mt/richland,"mt, us","richland, mt, us",102085141,us,1,mt,1,richland
us/mt/roosevelt,"mt, us","roosevelt, mt, us",102085139,us,1,mt,1,roosevelt
us/mt/rosebud,"mt, us","rosebud, mt, us",102085167,us,1,mt,1,rosebud
us/mt/sanders,"mt, us","sanders, mt, us",102085063,us,1,mt,1,sanders
us/mt/sheridan,"mt, us","sheridan, mt, us",102085165,us,1,mt,1,sheridan
us/mt/silverbow,"mt, us","silverbow, mt, us",85688617,us,1,mt,1,silverbow
us/mt/statewide,"mt, us","mt, us",85688617,us,1,mt,0,
us/mt/stillwater,"mt, us","stillwater, mt, us",102085143,us,1,mt,1,stillwater
us/mt/sweet_grass,"mt, us","sweet grass, mt, us",102085211,us,1,mt,1,sweet grass
us/mt/teton,"mt, us","teton, mt, us",102085149,us,1,mt,1,teton
us/mt/toole,"mt, us","toole, mt, us",102085115,us,1,mt,1,toole
us/mt/treasure,"mt, us","treasure, mt, us",102085157,us,1,mt,1,treasure
us/mt/valley,"mt, us","valley, mt, us",102085109,us,1,mt,1,valley
us/mt/wheatland,"mt, us","wheatland, mt, us",102085183,us,1,mt,1,wheatland
us/mt/wibaux,"mt, us","wibaux, mt, us",102085199,us,1,mt,1,wibaux
us/mt/yellowstone,"mt, us","yellowstone, mt, us",102085087,us,1,mt,1,yellowstone
us/nc/alamance,"nc, us","alamance, nc, us",102087643,us,1,nc,1,alamance
us/nc/alexander,"nc, us","alexander, nc, us",102087889,us,1,nc,1,alexander
us/nc/alleghany,"nc, us","alleghany, nc, us",102087713,us,1,nc,1,alleghany
us/nc/anson,"nc, us","anson, nc, us",102087671,us,1,nc,1,anson
us/nc/ashe,"nc, us","ashe, nc, us",102087795,us,1,nc,1,ashe
us/nc/avery,"nc, us","avery, nc, us",102087789,us,1,nc,1,avery
us/nc/beaufort,"nc, us","beaufort, nc, us",102080941,us,1,nc,1,beaufort
us/nc/bertie,"nc, us","bertie, nc, us",102087751,us,1,nc,1,bertie
us/nc/bladen,"nc, us","bladen, nc, us",102087835,us,1,nc,1,bladen
us/nc/blowing_rock,"nc, us","blowing rock, nc, us",85980197,us,1,nc,1,blowing rock
us/nc/brunswick,"nc, us","brunswick, nc, us",102087703,us,1,nc,1,brunswick
us/nc/buncombe,"nc, us","buncombe, nc, us",102087845,us,1,nc,1,buncombe
us/nc/burke,"nc, us","burke, nc, us",102080903,us,1,nc,1,burke
us/nc/cabarrus,"nc, us","cabarrus, nc, us",102087733,us,1,nc,1,cabarrus
us/nc/caldwell,"nc, us","caldwell, nc, us",102080885,us,1,nc,1,caldwell
us/nc/camden,"nc, us","camden, nc, us",102087825,us,1,nc,1,camden
us/nc/carteret,"nc, us","carteret, nc, us",102080875,us,1,nc,1,carteret
us/nc/cary,"nc, us","cary, nc, us",85980827,us,1,nc,1,cary
us/nc/caswell,"nc, us","caswell, nc, us",102087883,us,1,nc,1,caswell
us/nc/catawba,"nc, us","catawba, nc, us",102087683,us,1,nc,1,catawba
us/nc/charlotte,"nc, us","charlotte, nc, us",85981333,us,1,nc,1,charlotte
us/nc/chatham,"nc, us","chatham, nc, us",102080923,us,1,nc,1,chatham
us/nc/cherokee,"nc, us","cherokee, nc, us",102087769,us,1,nc,1,cherokee
us/nc/chowan,"nc, us","chowan, nc, us",102087715,us,1,nc,1,chowan
us/nc/city_of_boone,"nc, us","boone, nc, us",85980199,us,1,nc,1,boone
us/nc/city_of_carolina_beach,"nc, us","carolina beach, nc, us",85980677,us,1,nc,1,carolina beach
us/nc/city_of_elizabeth_city,"nc, us","elizabeth city, nc, us",85980355,us,1,nc,1,elizabeth city
us/nc/city_of_fuquay_varina,"nc, us","fuquay varina, nc, us",85981381,us,1,nc,1,fuquay varina
us/nc/city_of_greensboro,"nc, us","greensboro, nc, us",85980391,us,1,nc,1,greensboro
us/nc/city_of_king,"nc, us","king, nc, us",85980705,us,1,nc,1,king
us/nc/city_of_salisbury,"nc, us","salisbury, nc, us",85980237,us,1,nc,1,salisbury
us/nc/clay,"nc, us","clay, nc, us",102087685,us,1,nc,1,clay
us/nc/cleveland,"nc, us","cleveland, nc, us",102087851,us,1,nc,1,cleveland
us/nc/columbus,"nc, us","columbus, nc, us",102087707,us,1,nc,1,columbus
us/nc/craven,"nc, us","craven, nc, us",102087763,us,1,nc,1,craven
us/nc/cumberland,"nc, us","cumberland, nc, us",102080897,us,1,nc,1,cumberland
us/nc/currituck,"nc, us","currituck, nc, us",102087673,us,1,nc,1,currituck
us/nc/dare,"nc, us","dare, nc, us",102087745,us,1,nc,1,dare
us/nc/davidson,"nc, us","davidson, nc, us",102080877,us,1,nc,1,davidson
us/nc/davie,"nc, us","davie, nc, us",102087633,us,1,nc,1,davie
us/nc/duplin,"nc, us","duplin, nc, us",102087593,us,1,nc,1,duplin
us/nc/durham,"nc, us","durham, nc, us",102080909,us,1,nc,1,durham
us/nc/ebci,"nc, us","ebci, nc, us",85688773,us,1,nc,1,ebci
us/nc/edgecombe,"nc, us","edgecombe, nc, us",102087723,us,1,nc,1,edgecombe
us/nc/forsyth,"nc, us","forsyth, nc, us",102080957,us,1,nc,1,forsyth
us/nc/franklin,"nc, us","franklin, nc, us",102080873,us,1,nc,1,franklin
us/nc/gaston,"nc, us","gaston, nc, us",102087869,us,1,nc,1,gaston
us/nc/gates,"nc, us","gates, nc, us",102087781,us,1,nc,1,gates
us/nc/graham,"nc, us","graham, nc, us",85980795,us,1,nc,1,graham
us/nc/granville,"nc, us","granville, nc, us",102087901,us,1,nc,1,granville
us/nc/greene,"nc, us","greene, nc, us",102080915,us,1,nc,1,greene
us/nc/guilford,"nc, us","guilford, nc, us",102080985,us,1,nc,1,guilford
us/nc/halifax,"nc, us","halifax, nc, us",102080921,us,1,nc,1,halifax
us/nc/harnett,"nc, us","harnett, nc, us",102087823,us,1,nc,1,harnett
us/nc/haywood,"nc, us","haywood, nc, us",102087839,us,1,nc,1,haywood
us/nc/henderson,"nc, us","henderson, nc, us",102080983,us,1,nc,1,henderson
us/nc/hertford,"nc, us","hertford, nc, us",102087743,us,1,nc,1,hertford
us/nc/hoke,"nc, us","hoke, nc, us",102087749,us,1,nc,1,hoke
us/nc/hyde,"nc, us","hyde, nc, us",102087777,us,1,nc,1,hyde
us/nc/iredell,"nc, us","iredell, nc, us",102080905,us,1,nc,1,iredell
us/nc/jackson,"nc, us","jackson, nc, us",102087875,us,1,nc,1,jackson
us/nc/johnston,"nc, us","johnston, nc, us",102080883,us,1,nc,1,johnston
us/nc/jones,"nc, us","jones, nc, us",102087853,us,1,nc,1,jones
us/nc/lee,"nc, us","lee, nc, us",102087817,us,1,nc,1,lee
us/nc/lenoir,"nc, us","lenoir, nc, us",102080971,us,1,nc,1,lenoir
us/nc/lincoln,"nc, us","lincoln, nc, us",102087857,us,1,nc,1,lincoln
us/nc/macon,"nc, us","macon, nc, us",102087627,us,1,nc,1,macon
us/nc/madison,"nc, us","madison, nc, us",102087617,us,1,nc,1,madison
us/nc/martin,"nc, us","martin, nc, us",102087741,us,1,nc,1,martin
us/nc/mcdowell,"nc, us","mcdowell, nc, us",102087903,us,1,nc,1,mcdowell
